Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
KK Travels,Non A/C Seater / Sleeper (2+1),22:20,06:20,08h 00m,INR 500,12 Seats available,"4.1
147",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Sree sivasankar Travels,NON A/C Seater (2+2),21:30,06:22,08h 52m,INR 500,24 Seats available,"4.4
193",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Sri Balaji Transports,Non A/C Seater / Sleeper (2+1),21:40,06:08,08h 28m,INR 550,14 Seats available,"4.0
225",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Sri Balaji Transports,A/C Seater / Sleeper (2+1),21:25,05:45,08h 20m,INR 650,21 Seats available,"4.4
294",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
RESANDE TRANSPORTS,A/C Sleeper (2+1),22:15,05:45,07h 30m,840,20 Seats available,"4.6
21",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Madhavi Travels,A/C Seater / Sleeper (2+1),22:00,05:45,07h 45m,INR 649,28 Seats available,"4.3
141",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Meena tours and travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:35,05:15,07h 40m,INR 970,19 Seats available,"4.3
112",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Go Tour Travels and Holidays,A/C Sleeper (2+1),21:30,05:00,07h 30m,737,23 Seats available,"4.2
20",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:00,05:00,08h 00m,INR 850,11 Seats available,"4.0
21",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Mythri Tours And Travels,A/C Sleeper (2+1),18:15,03:30,09h 15m,INR 809,5 Seats available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Sri Balaji Transports,A/C Sleeper (2+1),21:31,06:00,08h 29m,INR 999,13 Seats available,"4.2
136",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),17:25,23:40,06h 15m,800,9 Seats available,"4.8
15",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Zingbus Plus,Scania AC Multi Axle Sleeper (2+1),22:50,06:25,07h 35m,718,8 Seats available,"4.6
64",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
BSR Tours And Travels,A/C Seater / Sleeper (2+1),20:50,05:30,08h 40m,INR 480,12 Seats available,"4.7
273",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
SAIRAJ TRAVELS,A/C Sleeper (2+1),22:15,05:45,07h 30m,INR 600,12 Seats available,"4.6
127",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
BSR Tours And Travels,A/C Sleeper (2+1),20:50,05:30,08h 40m,680,10 Seats available,"4.7
295",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,06:30,09h 10m,405,11 Seats available,"4.2
184",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:20,05:50,07h 30m,405,7 Seats available,"4.0
237",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
VSR Tours and Travels,A/C Sleeper (2+1),21:15,05:30,08h 15m,584,16 Seats available,"4.4
81",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
Bharathi Tours & Travels,A/C Sleeper (2+1),22:20,05:50,07h 30m,621,11 Seats available,"4.6
110",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:20,05:50,07h 30m,INR 450,23 Seats available,"3.3
141",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:00,07:00,09h 00m,INR 500,19 Seats available,"3.0
176",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
Morning Star Travels,A/C Sleeper (2+1),22:15,05:15,07h 00m,INR 600,8 Seats available,"3.9
129",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 8449,Super Luxury (Non AC Seater 2+2 Push Back),17:45,21:00,03h 15m,INR 245,32 Seats available,"3.9
14",https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal
TGSRTC - 8240,Rajdhani (AC Semi Sleeper 2+2),18:00,20:45,02h 45m,INR 267,25 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal
TGSRTC - 8384,Super Luxury (Non AC Seater 2+2 Push Back),20:50,01:30,04h 40m,INR 245,29 Seats available,"3.9
7",https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal
TGSRTC - 8352,Super Luxury (Non AC Seater 2+2 Push Back),21:00,01:00,04h 00m,INR 245,22 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal
TGSRTC - 8365,Super Luxury (Non AC Seater 2+2 Push Back),21:20,02:00,04h 40m,INR 245,30 Seats available,"4.4
14",https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal
TGSRTC - 8457,Super Luxury (Non AC Seater 2+2 Push Back),21:30,00:45,03h 15m,INR 245,33 Seats available,"3.1
11",https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal
TGSRTC - 8372,Super Luxury (Non AC Seater 2+2 Push Back),21:45,02:30,04h 45m,INR 245,7 Seats available,"4.5
8",https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal
TGSRTC - 8451,Super Luxury (Non AC Seater 2+2 Push Back),22:45,02:45,04h 00m,INR 245,15 Seats available,"3.9
16",https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal
TGSRTC - 8374,Super Luxury (Non AC Seater 2+2 Push Back),23:00,03:00,04h 00m,INR 245,12 Seats available,"3.5
16",https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal
Vandana Travels,Non A/C Seater / Sleeper (2+1),22:10,09:30,11h 20m,INR 570,13 Seats available,"4.4
67",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
Vikram Travels,A/C Sleeper (2+1),20:20,08:30,12h 10m,INR 899,9 Seats available,"4.7
352",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
IntrCity SmartBus,AC Sleeper (2+1),20:20,06:45,10h 25m,INR 1079,9 Seats available,"4.4
437",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
Mozo travels,A/C Seater / Sleeper (2+1),20:10,09:25,13h 15m,INR 550,8 Seats available,"4.3
340",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
Vandana Travels,A/C Seater / Sleeper (2+1),21:05,09:00,11h 55m,INR 580,11 Seats available,"4.0
326",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
Ramana Tours And Travels,A/C Sleeper (2+1),20:30,07:50,11h 20m,911,8 Seats available,"4.5
709",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
Zingbus Plus,A/C Sleeper (2+1),22:30,09:15,10h 45m,1033,11 Seats available,"4.6
367",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
Kaveri Travels,A/C Sleeper (2+1),21:00,07:00,10h 00m,INR 899,7 Seats available,"4.1
53",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
CMR Express,A/C Sleeper (2+1),22:00,08:50,10h 50m,846,12 Seats available,"4.1
305",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
Anagha Travels,Non A/C Seater / Sleeper (2+1),23:25,08:55,09h 30m,INR 600,19 Seats available,"4.0
214",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
Saini Travels Pvt. Ltd.,A/C Sleeper (2+1),21:30,01:40,04h 10m,INR 761,6 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
Orange Tours And Travels,A/C Sleeper (2+1),22:00,01:45,03h 45m,INR 600,21 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
GDR Tours and Travels,Bharat Benz A/C Seater (2+2),18:00,21:30,03h 30m,INR 300,26 Seats available,"2.9
13",https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
Shree Devnarayan Travels,NON A/C Seater/ Sleeper (2+1),20:30,01:00,04h 30m,INR 1500,30 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
Vijayant Travels,A/C Sleeper (2+1),21:45,01:15,03h 30m,INR 2000,24 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
Shri Mahadev (f.d.m),NON A/C Sleeper (2+1),21:45,03:15,05h 30m,INR 1000,32 Seats available,2.9,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
TGSRTC - 1099,Lahari Non A/C Sleeper Cum Seater,18:00,06:50,12h 50m,INR 736,27 Seats available,"4.0
185",https://www.redbus.in/bus-tickets/hyderabad-to-pune,Hyderabad to Pune
V Kaveri Travels,VE A/C Sleeper (2+1),19:00,06:00,11h 00m,INR 600,14 Seats available,"4.2
52",https://www.redbus.in/bus-tickets/hyderabad-to-pune,Hyderabad to Pune
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:45,08:25,10h 40m,INR 589,11 Seats available,"4.7
730",https://www.redbus.in/bus-tickets/hyderabad-to-pune,Hyderabad to Pune
AdYolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),17:45,07:59,14h 14m,INR 449,18 Seats available,"4.6
112",https://www.redbus.in/bus-tickets/hyderabad-to-pune,Hyderabad to Pune
Kakaji travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,07:30,10h 00m,800,15 Seats available,"4.0
81",https://www.redbus.in/bus-tickets/hyderabad-to-pune,Hyderabad to Pune
R National Travels,VE A/C Sleeper (2+1),22:55,09:15,10h 20m,INR 1000,20 Seats available,"4.3
237",https://www.redbus.in/bus-tickets/hyderabad-to-pune,Hyderabad to Pune
Dolphin travel house,Bharat Benz A/C Sleeper (2+1),21:30,10:00,12h 30m,INR 1000,17 Seats available,"4.2
310",https://www.redbus.in/bus-tickets/hyderabad-to-pune,Hyderabad to Pune
Go Tour Travels and Holidays,A/C Sleeper (2+1),19:15,06:15,11h 00m,809,4 Seats available,"4.5
427",https://www.redbus.in/bus-tickets/hyderabad-to-pune,Hyderabad to Pune
Go Tour Travels and Holidays,A/C Sleeper (2+1),21:30,07:30,10h 00m,809,4 Seats available,"4.4
689",https://www.redbus.in/bus-tickets/hyderabad-to-pune,Hyderabad to Pune
Mythri Tours And Travels,A/C Sleeper (2+1),21:30,07:30,10h 00m,909,1 Seat available,"4.7
800",https://www.redbus.in/bus-tickets/hyderabad-to-pune,Hyderabad to Pune
Zingbus Plus,A/C Sleeper (2+1),18:50,05:40,10h 50m,999,2 Seats available,"4.7
396",https://www.redbus.in/bus-tickets/hyderabad-to-pune,Hyderabad to Pune
IntrCity SmartBus,VE A/C Sleeper (2+1),21:00,06:50,09h 50m,INR 849,5 Seats available,"4.4
547",https://www.redbus.in/bus-tickets/hyderabad-to-pune,Hyderabad to Pune
Go Tour Travels and Holidays,A/C Sleeper (2+1),20:15,07:00,10h 45m,809,6 Seats available,"4.3
651",https://www.redbus.in/bus-tickets/hyderabad-to-pune,Hyderabad to Pune
Tanaaz Travels,A/C Sleeper (2+1),17:30,04:35,11h 05m,900,4 Seats available,"3.2
67",https://www.redbus.in/bus-tickets/hyderabad-to-pune,Hyderabad to Pune
Tanaaz Travel Agency,A/C Sleeper (2+1),17:20,07:15,13h 55m,900,2 Seats available,"3.8
57",https://www.redbus.in/bus-tickets/hyderabad-to-pune,Hyderabad to Pune
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:45,05:30,07h 45m,INR 600,11 Seats available,"4.6
60",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Vikram Travels,A/C Seater / Sleeper (2+1),21:00,04:15,07h 15m,INR 499,16 Seats available,"4.8
14",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Sri Lakshmi Narasimha Travels (SLNT),A/C Sleeper (2+1),21:10,04:30,07h 20m,INR 700,12 Seats available,"4.7
13",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Morning Star Travels,A/C Sleeper (2+1),22:15,04:55,06h 40m,INR 690,18 Seats available,"4.4
17",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
V Kaveri Travels,A/C Sleeper (2+1),21:30,05:45,08h 15m,INR 800,20 Seats available,"4.2
21",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Padmavathi Travels,A/C Sleeper (2+1),22:15,04:05,05h 50m,627,20 Seats available,"4.1
17",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),20:40,05:15,08h 35m,INR 749,10 Seats available,"4.2
8",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
V Kaveri Travels,NON A/C Sleeper (2+1),21:00,05:15,08h 15m,INR 800,17 Seats available,"4.1
14",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
LUCKY TRAVELS,A/C Sleeper (2+1),22:30,05:30,07h 00m,INR 799,14 Seats available,"4.6
6",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Jagan Travels,Non A/C Seater / Sleeper (2+1),19:15,04:00,08h 45m,INR 425,15 Seats available,"4.0
7",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
